id,path,label
130,https://www.shihjie.com/upload/data/train/carousel/n02966193_41665.JPEG,carousel
131,https://www.shihjie.com/upload/data/train/carousel/n02966193_27604.JPEG,carousel
132,https://www.shihjie.com/upload/data/train/carousel/n02966193_17155.JPEG,carousel
133,https://www.shihjie.com/upload/data/train/carousel/n02966193_25350.JPEG,carousel
134,https://www.shihjie.com/upload/data/train/carousel/n02966193_14630.JPEG,carousel
135,https://www.shihjie.com/upload/data/train/carousel/n02966193_7683.JPEG,carousel
136,https://www.shihjie.com/upload/data/train/carousel/n02966193_38636.JPEG,carousel
137,https://www.shihjie.com/upload/data/train/carousel/n02966193_575.JPEG,carousel
138,https://www.shihjie.com/upload/data/train/carousel/n02966193_41621.JPEG,carousel
139,https://www.shihjie.com/upload/data/train/carousel/n02966193_3789.JPEG,carousel
140,https://www.shihjie.com/upload/data/train/cliff_dwelling/n03042490_6749.JPEG,cliff_dwelling
141,https://www.shihjie.com/upload/data/train/cliff_dwelling/n03042490_8178.JPEG,cliff_dwelling
142,https://www.shihjie.com/upload/data/train/cliff_dwelling/n03042490_4124.JPEG,cliff_dwelling
143,https://www.shihjie.com/upload/data/train/cliff_dwelling/n03042490_2061.JPEG,cliff_dwelling
144,https://www.shihjie.com/upload/data/train/cliff_dwelling/n03042490_1526.JPEG,cliff_dwelling
145,https://www.shihjie.com/upload/data/train/cliff_dwelling/n03042490_2390.JPEG,cliff_dwelling
146,https://www.shihjie.com/upload/data/train/cliff_dwelling/n03042490_10143.JPEG,cliff_dwelling
147,https://www.shihjie.com/upload/data/train/cliff_dwelling/n03042490_2171.JPEG,cliff_dwelling
148,https://www.shihjie.com/upload/data/train/cliff_dwelling/n03042490_4084.JPEG,cliff_dwelling
149,https://www.shihjie.com/upload/data/train/cliff_dwelling/n03042490_10980.JPEG,cliff_dwelling
150,https://www.shihjie.com/upload/data/train/cocktail_shaker/n03062245_3194.JPEG,cocktail_shaker
151,https://www.shihjie.com/upload/data/train/cocktail_shaker/n03062245_4550.JPEG,cocktail_shaker
152,https://www.shihjie.com/upload/data/train/cocktail_shaker/n03062245_7972.JPEG,cocktail_shaker
153,https://www.shihjie.com/upload/data/train/cocktail_shaker/n03062245_1019.JPEG,cocktail_shaker
154,https://www.shihjie.com/upload/data/train/cocktail_shaker/n03062245_1186.JPEG,cocktail_shaker
155,https://www.shihjie.com/upload/data/train/cocktail_shaker/n03062245_12368.JPEG,cocktail_shaker
156,https://www.shihjie.com/upload/data/train/cocktail_shaker/n03062245_528.JPEG,cocktail_shaker
157,https://www.shihjie.com/upload/data/train/cocktail_shaker/n03062245_15980.JPEG,cocktail_shaker
158,https://www.shihjie.com/upload/data/train/cocktail_shaker/n03062245_1498.JPEG,cocktail_shaker
159,https://www.shihjie.com/upload/data/train/cocktail_shaker/n03062245_2941.JPEG,cocktail_shaker
160,https://www.shihjie.com/upload/data/train/minibus/n03769881_4205.JPEG,minibus
161,https://www.shihjie.com/upload/data/train/minibus/n03769881_3883.JPEG,minibus
162,https://www.shihjie.com/upload/data/train/minibus/n03769881_1043.JPEG,minibus
163,https://www.shihjie.com/upload/data/train/minibus/n03769881_8573.JPEG,minibus
164,https://www.shihjie.com/upload/data/train/minibus/n03769881_2483.JPEG,minibus
165,https://www.shihjie.com/upload/data/train/minibus/n03769881_5168.JPEG,minibus
166,https://www.shihjie.com/upload/data/train/minibus/n03769881_59.JPEG,minibus
167,https://www.shihjie.com/upload/data/train/minibus/n03769881_10813.JPEG,minibus
168,https://www.shihjie.com/upload/data/train/minibus/n03769881_8116.JPEG,minibus
169,https://www.shihjie.com/upload/data/train/minibus/n03769881_619.JPEG,minibus
170,https://www.shihjie.com/upload/data/train/toilet_seat/n04447861_9201.JPEG,toilet_seat
171,https://www.shihjie.com/upload/data/train/toilet_seat/n04447861_11758.JPEG,toilet_seat
172,https://www.shihjie.com/upload/data/train/toilet_seat/n04447861_1884.JPEG,toilet_seat
173,https://www.shihjie.com/upload/data/train/toilet_seat/n04447861_1510.JPEG,toilet_seat
174,https://www.shihjie.com/upload/data/train/toilet_seat/n04447861_6480.JPEG,toilet_seat
175,https://www.shihjie.com/upload/data/train/toilet_seat/n04447861_18243.JPEG,toilet_seat
176,https://www.shihjie.com/upload/data/train/toilet_seat/n04447861_454.JPEG,toilet_seat
177,https://www.shihjie.com/upload/data/train/toilet_seat/n04447861_6808.JPEG,toilet_seat
178,https://www.shihjie.com/upload/data/train/toilet_seat/n04447861_18719.JPEG,toilet_seat
179,https://www.shihjie.com/upload/data/train/toilet_seat/n04447861_1614.JPEG,toilet_seat
180,https://www.shihjie.com/upload/data/train/china_cabinet/n03018349_2404.JPEG,china_cabinet
181,https://www.shihjie.com/upload/data/train/china_cabinet/n03018349_5674.JPEG,china_cabinet
182,https://www.shihjie.com/upload/data/train/china_cabinet/n03018349_2119.JPEG,china_cabinet
183,https://www.shihjie.com/upload/data/train/china_cabinet/n03018349_1038.JPEG,china_cabinet
184,https://www.shihjie.com/upload/data/train/china_cabinet/n03018349_2665.JPEG,china_cabinet
185,https://www.shihjie.com/upload/data/train/china_cabinet/n03018349_361.JPEG,china_cabinet
186,https://www.shihjie.com/upload/data/train/china_cabinet/n03018349_20592.JPEG,china_cabinet
187,https://www.shihjie.com/upload/data/train/china_cabinet/n03018349_2126.JPEG,china_cabinet
188,https://www.shihjie.com/upload/data/train/china_cabinet/n03018349_4049.JPEG,china_cabinet
189,https://www.shihjie.com/upload/data/train/china_cabinet/n03018349_13788.JPEG,china_cabinet
190,https://www.shihjie.com/upload/data/train/standard_poodle/n02113799_1666.JPEG,standard_poodle
191,https://www.shihjie.com/upload/data/train/standard_poodle/n02113799_1399.JPEG,standard_poodle
192,https://www.shihjie.com/upload/data/train/standard_poodle/n02113799_6784.JPEG,standard_poodle
193,https://www.shihjie.com/upload/data/train/standard_poodle/n02113799_7970.JPEG,standard_poodle
194,https://www.shihjie.com/upload/data/train/standard_poodle/n02113799_15958.JPEG,standard_poodle
195,https://www.shihjie.com/upload/data/train/standard_poodle/n02113799_9150.JPEG,standard_poodle
196,https://www.shihjie.com/upload/data/train/standard_poodle/n02113799_9692.JPEG,standard_poodle
197,https://www.shihjie.com/upload/data/train/standard_poodle/n02113799_671.JPEG,standard_poodle
198,https://www.shihjie.com/upload/data/train/standard_poodle/n02113799_902.JPEG,standard_poodle
199,https://www.shihjie.com/upload/data/train/standard_poodle/n02113799_3304.JPEG,standard_poodle
200,https://www.shihjie.com/upload/data/train/ruffed_grouse/n01797886_5207.JPEG,ruffed_grouse
201,https://www.shihjie.com/upload/data/train/ruffed_grouse/n01797886_10810.JPEG,ruffed_grouse
202,https://www.shihjie.com/upload/data/train/ruffed_grouse/n01797886_17531.JPEG,ruffed_grouse
203,https://www.shihjie.com/upload/data/train/ruffed_grouse/n01797886_6758.JPEG,ruffed_grouse
204,https://www.shihjie.com/upload/data/train/ruffed_grouse/n01797886_17360.JPEG,ruffed_grouse
205,https://www.shihjie.com/upload/data/train/ruffed_grouse/n01797886_6856.JPEG,ruffed_grouse
206,https://www.shihjie.com/upload/data/train/ruffed_grouse/n01797886_13048.JPEG,ruffed_grouse
207,https://www.shihjie.com/upload/data/train/ruffed_grouse/n01797886_20346.JPEG,ruffed_grouse
208,https://www.shihjie.com/upload/data/train/ruffed_grouse/n01797886_55.JPEG,ruffed_grouse
209,https://www.shihjie.com/upload/data/train/ruffed_grouse/n01797886_13537.JPEG,ruffed_grouse
210,https://www.shihjie.com/upload/data/train/bannister/n02788148_94636.JPEG,bannister
211,https://www.shihjie.com/upload/data/train/bannister/n02788148_10587.JPEG,bannister
212,https://www.shihjie.com/upload/data/train/bannister/n02788148_64657.JPEG,bannister
213,https://www.shihjie.com/upload/data/train/bannister/n02788148_607.JPEG,bannister
214,https://www.shihjie.com/upload/data/train/bannister/n02788148_39278.JPEG,bannister
215,https://www.shihjie.com/upload/data/train/bannister/n02788148_88795.JPEG,bannister
216,https://www.shihjie.com/upload/data/train/bannister/n02788148_39611.JPEG,bannister
217,https://www.shihjie.com/upload/data/train/bannister/n02788148_44881.JPEG,bannister
218,https://www.shihjie.com/upload/data/train/bannister/n02788148_78830.JPEG,bannister
219,https://www.shihjie.com/upload/data/train/bannister/n02788148_82451.JPEG,bannister
220,https://www.shihjie.com/upload/data/train/Airedale/n02096051_8169.JPEG,Airedale
221,https://www.shihjie.com/upload/data/train/Airedale/n02096051_5976.JPEG,Airedale
222,https://www.shihjie.com/upload/data/train/Airedale/n02096051_8871.JPEG,Airedale
223,https://www.shihjie.com/upload/data/train/Airedale/n02096051_7156.JPEG,Airedale
224,https://www.shihjie.com/upload/data/train/Airedale/n02096051_4548.JPEG,Airedale
225,https://www.shihjie.com/upload/data/train/Airedale/n02096051_2045.JPEG,Airedale
226,https://www.shihjie.com/upload/data/train/Airedale/n02096051_1537.JPEG,Airedale
227,https://www.shihjie.com/upload/data/train/Airedale/n02096051_910.JPEG,Airedale
228,https://www.shihjie.com/upload/data/train/Airedale/n02096051_5821.JPEG,Airedale
229,https://www.shihjie.com/upload/data/train/Airedale/n02096051_2773.JPEG,Airedale
230,https://www.shihjie.com/upload/data/train/parachute/n03888257_31784.JPEG,parachute
231,https://www.shihjie.com/upload/data/train/parachute/n03888257_9066.JPEG,parachute
232,https://www.shihjie.com/upload/data/train/parachute/n03888257_52194.JPEG,parachute
233,https://www.shihjie.com/upload/data/train/parachute/n03888257_4738.JPEG,parachute
234,https://www.shihjie.com/upload/data/train/parachute/n03888257_13175.JPEG,parachute
235,https://www.shihjie.com/upload/data/train/parachute/n03888257_19451.JPEG,parachute
236,https://www.shihjie.com/upload/data/train/parachute/n03888257_63966.JPEG,parachute
237,https://www.shihjie.com/upload/data/train/parachute/n03888257_22330.JPEG,parachute
238,https://www.shihjie.com/upload/data/train/parachute/n03888257_25150.JPEG,parachute
239,https://www.shihjie.com/upload/data/train/parachute/n03888257_2007.JPEG,parachute
240,https://www.shihjie.com/upload/data/train/grocery_store/n03461385_76359.JPEG,grocery_store
241,https://www.shihjie.com/upload/data/train/grocery_store/n03461385_49979.JPEG,grocery_store
242,https://www.shihjie.com/upload/data/train/grocery_store/n03461385_107307.JPEG,grocery_store
243,https://www.shihjie.com/upload/data/train/grocery_store/n03461385_11704.JPEG,grocery_store
244,https://www.shihjie.com/upload/data/train/grocery_store/n03461385_3638.JPEG,grocery_store
245,https://www.shihjie.com/upload/data/train/grocery_store/n03461385_72736.JPEG,grocery_store
246,https://www.shihjie.com/upload/data/train/grocery_store/n03461385_9780.JPEG,grocery_store
247,https://www.shihjie.com/upload/data/train/grocery_store/n03461385_16123.JPEG,grocery_store
248,https://www.shihjie.com/upload/data/train/grocery_store/n03461385_71484.JPEG,grocery_store
249,https://www.shihjie.com/upload/data/train/grocery_store/n03461385_31572.JPEG,grocery_store
250,https://www.shihjie.com/upload/data/train/ambulance/n02701002_3315.JPEG,ambulance
251,https://www.shihjie.com/upload/data/train/ambulance/n02701002_1264.JPEG,ambulance
252,https://www.shihjie.com/upload/data/train/ambulance/n02701002_18950.JPEG,ambulance
253,https://www.shihjie.com/upload/data/train/ambulance/n02701002_4047.JPEG,ambulance
254,https://www.shihjie.com/upload/data/train/ambulance/n02701002_15786.JPEG,ambulance
255,https://www.shihjie.com/upload/data/train/ambulance/n02701002_21621.JPEG,ambulance
256,https://www.shihjie.com/upload/data/train/ambulance/n02701002_773.JPEG,ambulance
257,https://www.shihjie.com/upload/data/train/ambulance/n02701002_11033.JPEG,ambulance
258,https://www.shihjie.com/upload/data/train/ambulance/n02701002_2937.JPEG,ambulance
259,https://www.shihjie.com/upload/data/train/ambulance/n02701002_17491.JPEG,ambulance
260,https://www.shihjie.com/upload/data/train/chain_mail/n03000247_39409.JPEG,chain_mail
261,https://www.shihjie.com/upload/data/train/chain_mail/n03000247_39575.JPEG,chain_mail
262,https://www.shihjie.com/upload/data/train/chain_mail/n03000247_15536.JPEG,chain_mail
263,https://www.shihjie.com/upload/data/train/chain_mail/n03000247_2521.JPEG,chain_mail
264,https://www.shihjie.com/upload/data/train/chain_mail/n03000247_2356.JPEG,chain_mail
265,https://www.shihjie.com/upload/data/train/chain_mail/n03000247_13057.JPEG,chain_mail
266,https://www.shihjie.com/upload/data/train/chain_mail/n03000247_25442.JPEG,chain_mail
267,https://www.shihjie.com/upload/data/train/chain_mail/n03000247_24733.JPEG,chain_mail
268,https://www.shihjie.com/upload/data/train/chain_mail/n03000247_52398.JPEG,chain_mail
269,https://www.shihjie.com/upload/data/train/chain_mail/n03000247_25999.JPEG,chain_mail
270,https://www.shihjie.com/upload/data/train/lynx/n02127052_7004.JPEG,lynx
271,https://www.shihjie.com/upload/data/train/lynx/n02127052_3830.JPEG,lynx
272,https://www.shihjie.com/upload/data/train/lynx/n02127052_19993.JPEG,lynx
273,https://www.shihjie.com/upload/data/train/lynx/n02127052_2768.JPEG,lynx
274,https://www.shihjie.com/upload/data/train/lynx/n02127052_206.JPEG,lynx
275,https://www.shihjie.com/upload/data/train/lynx/n02127052_9325.JPEG,lynx
276,https://www.shihjie.com/upload/data/train/lynx/n02127052_433.JPEG,lynx
277,https://www.shihjie.com/upload/data/train/lynx/n02127052_7657.JPEG,lynx
278,https://www.shihjie.com/upload/data/train/lynx/n02127052_2874.JPEG,lynx
279,https://www.shihjie.com/upload/data/train/lynx/n02127052_1944.JPEG,lynx
280,https://www.shihjie.com/upload/data/train/scabbard/n04141327_1706.JPEG,scabbard
281,https://www.shihjie.com/upload/data/train/scabbard/n04141327_7579.JPEG,scabbard
282,https://www.shihjie.com/upload/data/train/scabbard/n04141327_5280.JPEG,scabbard
283,https://www.shihjie.com/upload/data/train/scabbard/n04141327_15760.JPEG,scabbard
284,https://www.shihjie.com/upload/data/train/scabbard/n04141327_3742.JPEG,scabbard
285,https://www.shihjie.com/upload/data/train/scabbard/n04141327_2293.JPEG,scabbard
286,https://www.shihjie.com/upload/data/train/scabbard/n04141327_736.JPEG,scabbard
287,https://www.shihjie.com/upload/data/train/scabbard/n04141327_7195.JPEG,scabbard
288,https://www.shihjie.com/upload/data/train/scabbard/n04141327_8694.JPEG,scabbard
289,https://www.shihjie.com/upload/data/train/scabbard/n04141327_205.JPEG,scabbard
290,https://www.shihjie.com/upload/data/train/steel_arch_bridge/n04311004_2061.JPEG,steel_arch_bridge
291,https://www.shihjie.com/upload/data/train/steel_arch_bridge/n04311004_3754.JPEG,steel_arch_bridge
292,https://www.shihjie.com/upload/data/train/steel_arch_bridge/n04311004_5455.JPEG,steel_arch_bridge
293,https://www.shihjie.com/upload/data/train/steel_arch_bridge/n04311004_1657.JPEG,steel_arch_bridge
294,https://www.shihjie.com/upload/data/train/steel_arch_bridge/n04311004_5405.JPEG,steel_arch_bridge
295,https://www.shihjie.com/upload/data/train/steel_arch_bridge/n04311004_852.JPEG,steel_arch_bridge
296,https://www.shihjie.com/upload/data/train/steel_arch_bridge/n04311004_39.JPEG,steel_arch_bridge
297,https://www.shihjie.com/upload/data/train/steel_arch_bridge/n04311004_1649.JPEG,steel_arch_bridge
298,https://www.shihjie.com/upload/data/train/steel_arch_bridge/n04311004_1868.JPEG,steel_arch_bridge
299,https://www.shihjie.com/upload/data/train/steel_arch_bridge/n04311004_2606.JPEG,steel_arch_bridge
300,https://www.shihjie.com/upload/data/train/can_opener/n02951585_24554.JPEG,can_opener
301,https://www.shihjie.com/upload/data/train/can_opener/n02951585_8886.JPEG,can_opener
302,https://www.shihjie.com/upload/data/train/can_opener/n02951585_21861.JPEG,can_opener
303,https://www.shihjie.com/upload/data/train/can_opener/n02951585_2273.JPEG,can_opener
304,https://www.shihjie.com/upload/data/train/can_opener/n02951585_2656.JPEG,can_opener
305,https://www.shihjie.com/upload/data/train/can_opener/n02951585_24077.JPEG,can_opener
306,https://www.shihjie.com/upload/data/train/can_opener/n02951585_32431.JPEG,can_opener
307,https://www.shihjie.com/upload/data/train/can_opener/n02951585_11577.JPEG,can_opener
308,https://www.shihjie.com/upload/data/train/can_opener/n02951585_20022.JPEG,can_opener
309,https://www.shihjie.com/upload/data/train/can_opener/n02951585_26678.JPEG,can_opener
310,https://www.shihjie.com/upload/data/train/harmonica/n03494278_32453.JPEG,harmonica
